"","Adlercreutzia","Alistipes_A","Bruticola","CAG-115","CAG-127","CAG-1427","CAG-791","CAJJNI01","CAJOIG01","Choladousia","Coprococcus","Copromorpha","D16-63","Dethiosulfatibacter","Enterococcus_B","Evtepia","Faecivicinus","Faecivivens","Flavonifractor","Fusicatenibacter","Heteroruminococcus","JAAYOP01","JAAZKA01","JAEDDG01","JAGTTR01","KLE1615","Limivivens","Limosilactobacillus","Longicatena","Luteibacter","Martelella","Marvinbryantia","Mediterraneibacter","Mediterraneibacter_A","NSJ-63","Onthenecus","Pediococcus","Propionicimonas","Protoclostridium","Pullichristensenella","RGIG1902","RGIG2774","RGIG3566","RGIG426","RUG420","RUG626","RUG762","Ruminococcus_E","SIG483","SIG488","SIG565","SIG578","SIG588","SIG598","Scatomorpha","Schneewindia","Streptacidiphilus","Tabaqchalia","UBA10281","UBA11774","UBA1227","UBA1417","UBA1425","UBA1447","UBA1774","UBA3402","UBA6987","UBA738","UMGS1591","UMGS1668","Ventricola","Ventrisoma","Ventrousia","WRMQ01"
"PRISM.7947",3.94814350396157e-06,5.49415338130231e-05,0,3.07539599255954e-06,1.19691087277993e-05,3.86502469335185e-06,1.53769799627977e-05,1.2052227538409e-06,0,0.000769513948624762,1.12625988376167e-05,1.10963612163972e-05,0,0,0.0075991372599934,1.80367819023086e-05,0,1.32990096975548e-06,6.1715716877715e-05,6.58716574082009e-05,0,4.98712863658303e-07,0,0,6.98198009121625e-06,1.34236879134693e-05,8.10408403444743e-05,2.95487371717545e-05,8.02096522383771e-06,0,0,5.05362368507081e-05,0.000251933114958053,1.27171780232867e-05,2.78448015542553e-06,1.87017323871864e-06,3.21669797059606e-05,6.64950484877738e-07,9.55866322011748e-07,5.8183167426802e-07,0,0,4.15594053048586e-07,0,1.87017323871864e-06,1.12210394323118e-06,2.03641085993807e-06,3.43696281871181e-05,0,0,0,0,0,0,1.32574502922499e-05,0,1.28834156445062e-06,0,0,5.75597763472292e-05,0,6.35858901164337e-06,2.28576729176722e-06,0,0,7.56381176548427e-05,4.57153458353445e-07,1.49613859097491e-06,0,2.57668312890123e-06,5.94299495859478e-06,7.14821771243568e-06,8.72747511402031e-07,1.49613859097491e-06
"PRISM.7948",5.84017801928122e-05,1.20274571509731e-05,0,1.21485389343721e-05,0.000242849696904044,9.60582148299192e-06,4.27015089454011e-05,1.82429886987914e-05,4.84327133596231e-07,0.00124920075932808,0.000364335086247765,3.6163092641852e-05,4.84327133596231e-07,0,4.35087208347281e-05,2.51446503525377e-05,1.00901486165882e-06,1.5337025897214e-06,0.0122709526173886,0.00018678883119028,7.668512948607e-07,9.2829367272611e-07,0,0,0.000184932243844828,0.000166931418712834,0.000267752183689783,2.25615723066911e-05,0.00596755605541703,0,0,0.000307103763294477,0.0120362153999723,6.10655794275915e-05,0,1.49334199525505e-06,4.58496353137766e-05,0,5.24687728062584e-07,2.54271745138022e-06,7.26490700394347e-07,0,5.65048322528937e-07,8.07211889327052e-07,7.26490700394347e-07,1.73550556205316e-06,3.02704458497645e-06,0.000117530051086019,0,0,0,4.84327133596231e-07,0,2.42163566798116e-06,3.38625387572699e-05,0,8.47572483793405e-07,0,6.57877689801548e-06,0.000126086497112886,2.42163566798116e-06,1.71532526481999e-05,2.17947210118304e-06,2.62343864031292e-06,1.21081783399058e-06,0.000629867437241899,3.0674051794428e-06,3.39028993517362e-06,3.51137171857268e-06,1.29557508236992e-05,1.1785293584175e-05,1.50141411414832e-05,9.2829367272611e-07,8.07211889327052e-07
"PRISM.7955",0.00345521328653878,4.95882657240064e-05,1.24529450304974e-06,0.0013547207661767,0.000794561754202302,0.00219934974552726,0.000101539397940979,0.000323808501421216,5.4920680647322e-06,0.00195571905172548,0.0325042300898084,0.00152200532775305,1.19420549779642e-05,1.94776832528293e-06,7.79107330113172e-06,0.00459203944531007,0.000109617846896661,3.19306282833267e-06,0.000117568573339209,0.0237432639545706,2.04356021013291e-06,4.47028795966574e-07,3.64009162429925e-06,2.93761780206606e-06,0.00103748997418185,0.00219877499421816,0.00477736481186649,3.73588350914923e-06,2.13935209498289e-06,9.25988220216475e-07,0,0.000528994718769874,0.00631025848386416,0.000470210432100269,0.000135417794549589,4.43835733138241e-06,2.29900523639952e-06,8.30196335366495e-07,3.73588350914923e-06,0.00033910327236893,4.27870418996578e-06,2.77796466064942e-06,6.89701570919857e-06,2.04356021013291e-06,7.85493455769837e-06,5.30048429503224e-06,8.23810209709829e-06,0.0316301610711806,3.03340968691604e-06,1.69232329901632e-06,5.10890052533228e-07,8.94057591933148e-07,1.7881151838663e-06,1.34108638789972e-06,0.000110607696373444,3.38464659803263e-06,1.97969895356626e-06,1.85197644043295e-06,1.36024476486972e-05,0.000375025229187672,3.7039528808659e-06,0.0009682643720636,3.79974476571588e-06,3.95939790713251e-06,5.6197905778655e-06,0.000172106086447131,1.10160667577477e-05,0.00319619202990444,1.18781937213975e-05,2.0818769640729e-05,0.00388656414401825,6.44679385040367e-05,3.41657722631596e-06,2.90568717378273e-06
"PRISM.7971",2.10600912849657e-06,2.04750887492722e-06,6.4350278926284e-07,5.07197198446257e-05,1.56195677030162e-05,6.4350278926284e-06,6.12497654871085e-05,0,0,2.34001014277396e-06,1.05300456424828e-06,4.50451952483988e-06,0,7.02003042832189e-06,4.15936802878072e-05,2.79046209525795e-05,1.4742063899476e-05,0,2.16450938206592e-05,4.13596792735298e-05,0,0,2.04750887492722e-06,0,9.94504310678935e-07,1.87200811421917e-06,3.62701572129964e-06,0.00827398336358089,4.62152003197858e-06,1.52100659280308e-06,0,1.45665631387679e-05,0.0001024924442535,0,1.28700557852568e-05,0,0.023167621420055,1.63800709994177e-06,0.000204692387239152,3.80251648200769e-06,0,0,1.63800709994177e-06,0,1.34550583209503e-06,1.05300456424828e-06,1.75500760708047e-06,8.59368724933738e-05,3.56851546773029e-06,0,0,0,0,3.97801724271574e-06,2.16450938206592e-05,0,0,3.62701572129964e-06,3.11806351524631e-05,2.39851039634331e-06,7.02003042832189e-07,1.03545448817748e-05,0,1.69650735351112e-06,1.05300456424828e-06,6.90302992118319e-06,0,0,4.68002028554793e-06,3.68551597486899e-06,2.10600912849657e-05,7.54653271044603e-06,0,0
"PRISM.7989",5.39029241507076e-06,7.52153110841412e-05,0,1.32684120986357e-06,2.99368547975468e-05,3.81466847835777e-06,7.96104725918143e-06,7.29762665424964e-06,0,5.572733081427e-05,2.07733576919265e-05,1.30196293717863e-05,0,0,3.49539731223435e-05,9.70252634712737e-06,0,0,2.85270860120668e-05,0.000164860020325549,0,0,0,0,3.60734953931659e-06,2.41733882922019e-05,0.000207899432070498,0.000145952533084993,1.09049761935662e-05,4.56101665890603e-07,0,7.08201495764681e-05,0.00182983841976529,3.14295511586434e-05,0,0,1.50098911865817e-05,0,0,1.61708772452123e-06,0,0,0,4.97565453698839e-07,1.07805848301415e-06,0,1.57562393671299e-06,7.6583616081813e-05,0,0,0,0,0,0,5.01711832479663e-06,0,0,0,5.80493029315313e-07,1.60464858817876e-05,0,5.76346650534489e-06,0,0,0,2.99783185853551e-05,1.40976878548004e-06,1.11952227082239e-06,6.63420604931786e-07,0,5.55614756630371e-06,9.32935225685324e-06,0,0
"PRISM.8095",3.31969991162568e-06,0.000841290068192104,0,0,6.13168101323803e-06,1.21071408541643e-06,1.79654348158566e-06,1.24976937849437e-06,0,9.8419338556432e-06,6.01451513400418e-06,4.9990775139775e-06,0,0,7.85011390866779e-05,8.82649623561652e-06,0,0,1.12869796995273e-05,3.91334036641051e-05,0,0,0,0,8.20161154636933e-07,7.3033398055765e-06,7.04557487126204e-05,4.16719977141718e-05,6.24884689247187e-06,3.90552930779492e-07,0,8.04539037405754e-06,0.000156767946414888,3.63214225624928e-06,0,1.40599055080617e-06,1.20290302680084e-05,0,0,0,0,0,0,5.46774103091289e-07,7.42050568481035e-07,0,0,2.80417004299675e-05,0,0,0,0,1.52315643004002e-06,0,4.88191163474365e-06,0,0,0,0,1.04277632518124e-05,0,2.18709641236516e-06,0,0,4.29608223857441e-07,4.23749929895749e-05,2.3823728777549e-06,0,0,1.67937760235182e-06,1.79654348158566e-06,1.36693525772822e-06,0,0
"PRISM.8096",0.000418009685286801,1.37581894127024e-05,3.34982003091884e-06,9.81018723340517e-06,0.000272412150371507,6.34073077281066e-05,3.19429267234046e-05,6.10145791345931e-06,4.06763860897288e-06,0.000376256571329991,0.000254825595209183,5.1563301190215e-05,1.19636429675673e-06,0,1.16047336785403e-05,1.75865551623239e-05,2.39272859351346e-06,3.11054717156749e-06,0.00106081622193419,0.000304833622813614,0,0,0,0,4.01978403710261e-05,8.24295000465386e-05,0.000433921330433665,3.03876531376209e-05,0.000553677396539014,0,0,0.000280547427589453,0.0182797286358648,0.000213311754111725,0,0,0,0,1.79454644513509e-06,3.11054717156749e-06,1.79454644513509e-06,0,2.6320014528648e-06,0,2.27309216383778e-06,2.6320014528648e-06,2.75163788254047e-06,0.000164021545085347,0,0,0,0,0,0,4.67778440031881e-05,0,3.11054717156749e-06,0,1.67491001545942e-06,8.24295000465386e-05,0,5.40756662134041e-05,4.54618432767557e-06,0,1.55527358578375e-06,0.000274326333246318,3.82836574962153e-06,6.69964006183768e-06,2.03381930448644e-06,1.12458243895132e-05,2.97894709892425e-05,1.244218868627e-05,2.27309216383778e-06,1.55527358578375e-06
"PRISM.8101",0.00421472320856068,0.00100107003744856,4.72110058926417e-07,0.000172438199022874,7.77801322081272e-05,0.00480655250992985,3.77688047141134e-05,3.02937287811118e-06,3.58016794685866e-06,0.000255332856869371,0.000111142576372261,0.00152822026074481,1.49501518660032e-06,0,4.5243880647115e-06,0.00187817184192402,0.00172678188302828,1.74287296753669e-05,0.00303078920828795,0.00320771245287063,2.14023226713309e-05,7.08165088389625e-07,2.43923530445315e-06,4.72110058926417e-07,2.36448454512314e-05,3.458206181636e-05,0.000119994639977131,2.00646775043727e-06,3.24969090561017e-05,1.84909773079513e-06,5.90137573658021e-07,0.000139193782373472,0.0116087535814466,7.54589244184057e-05,0.000193683151674563,6.60954082496984e-06,3.93425049105347e-07,7.86850098210695e-07,0.00027221079147599,0.000825799178072124,1.84909773079513e-06,2.51792031427422e-06,2.91134536337957e-06,2.08515276025834e-06,9.32417366379674e-06,1.79795247441144e-05,1.55009469347507e-05,0.000245851313185932,2.99003037320064e-06,1.21961765222658e-06,9.83562622763369e-07,1.65238520624246e-06,1.14093264240551e-06,2.28186528481102e-06,0.00370173628703221,8.00226549880277e-05,2.59660532409529e-06,4.72110058926417e-06,0.000136754547069019,2.26219403235575e-05,5.665320707117e-06,0.000570663033727307,3.02937287811118e-06,1.25896015713711e-06,7.55376094282267e-06,0.000111496658916455,7.59310344773321e-06,3.41492942623442e-05,1.29830266204765e-05,1.10552438798603e-05,7.03050562751256e-05,1.63271395378719e-05,6.53085581514877e-06,3.26542790757438e-06
"PRISM.8106",2.91172171812064e-06,0,3.71495529553323e-06,2.31933695477885e-05,0.000169181072242527,2.12856898014336e-05,9.52835831205685e-05,9.63880292895108e-06,0,0.000418484693831959,0.000176610982833593,2.25909443647291e-05,0,0,0.000707949994292021,3.40370228428585e-05,2.81131752094406e-06,0,0.0250816712840884,0.000439971192027746,0,0,0,3.41374270400351e-06,0.000380230694707685,0.000100404197176574,0.000339265782259643,4.32742089831033e-05,6.25518148410054e-05,0,0,0.000555536422977982,0.00255990541121392,0.000214463365169161,0,0,0.000836065749889329,1.80727554917833e-06,2.3092965350612e-06,1.9076797463549e-06,0,0,1.00404197176574e-06,0,3.11253011247379e-06,1.00404197176574e-06,3.91576368988638e-06,0.00037832301496133,0,0,0,0,0,0,3.8856424307334e-05,0,0,0,1.20485036611888e-06,6.96805128405422e-05,6.92788960518359e-06,3.85552117158043e-05,3.51414690118008e-06,1.50606295764861e-06,6.124656027771e-06,0.000230829249308943,9.73920712612765e-06,9.03637774589164e-06,2.51010492941434e-06,4.51818887294582e-06,1.7671138703077e-05,3.04224717445018e-05,0,0
"PRISM.8129",1.09855785760937e-05,1.36615528446293e-05,2.92244558274287e-06,4.47169384347403e-06,0.000626987813155449,2.77104177544414e-05,4.67591293238859e-05,2.99638697700504e-05,2.4647131420723e-06,0.00505030285866937,0.000258477988227896,0.000734907038590471,7.04203754877799e-07,0,0.000433050099062103,0.000729836771555351,2.8168150195112e-06,5.35194853707128e-06,0.00191698346152835,0.000260097656864115,1.69008901170672e-06,0,0,8.80254693597249e-07,0.000102250385208256,0.000102989799150878,0.00058047515514577,5.80968097774184e-06,3.80270027634012e-06,6.68993567133909e-07,3.521018774389e-07,0.000437768264219784,0.00729438896433845,0.000181226836317802,0,1.0563056323167e-06,4.5773244067057e-07,0,1.28165083387759e-05,2.4647131420723e-06,1.26756675878004e-06,5.2815281615835e-07,5.98573191646129e-07,0,2.85202520725509e-06,1.83092976268228e-06,3.30975764792566e-06,0.000113588065661789,5.2815281615835e-07,3.521018774389e-07,0,0,2.18303164012118e-06,7.39413942621689e-07,2.47527619839546e-05,3.521018774389e-07,1.4084075097556e-06,1.0563056323167e-06,2.78160483176731e-06,0.000206366910366939,3.59143914987678e-06,0.000157107857713237,1.97177051365784e-06,1.47882788524338e-06,1.58445844847505e-06,0.000163516111882625,5.03505684737627e-06,1.5985425235726e-05,7.92229224237524e-06,5.17589759835183e-06,0.00120358984764939,2.35908257884063e-05,0,6.68993567133909e-07
"PRISM.8226",2.42293864643163e-05,8.96347244922683e-06,0,1.68065108423003e-06,2.61901460625846e-05,7.56292987903514e-06,1.91874332116262e-05,1.77868906414345e-05,0,5.81225166629552e-05,2.59100375485463e-05,2.75906886327763e-05,0,0,8.72538021229424e-05,5.18200750970926e-05,0,0,0.00270010602107256,0.000150698380552626,0,0,0,0,1.44255884729744e-05,1.7366727870377e-05,7.10075083087188e-05,0.00988909103386652,1.33051544168211e-05,0,0,8.45927712395782e-05,0.00101567347190302,2.74506343757572e-05,0,0,2.57699832915271e-05,0,0,1.40054257019169e-06,0,0,0,0,0,0,0,9.91584139695718e-05,0,0,0,0,0,0,9.24358096326517e-06,0,0,0,1.68065108423003e-06,1.19046118466294e-05,0,1.89073246975878e-05,0,0,0,9.95785767406293e-05,0,0,0,1.40054257019169e-06,5.74222453778594e-06,7.56292987903514e-06,0,0
"PRISM.8244",0.00192554457866678,0.000404596217416912,4.05802657750765e-07,1.15708595655962e-05,0.000114929893258656,0.000723030659717877,8.03379585952529e-05,9.78313434361305e-06,2.44578358590326e-06,0.00200516964070112,0.000111387345732886,0.00065163132723254,6.90961282116168e-07,0,3.45480641058084e-06,0.0054942718596816,2.98319791643806e-05,4.46382923525842e-06,0.00233358463485487,0.00226093499147809,3.09287431042475e-06,1.1077315792656e-06,7.67734757906854e-07,7.23864200312176e-07,0.000189871773269764,0.000633183757763978,0.000351556713284947,1.03973221499385e-05,0.000883739479826579,1.18450505505629e-06,1.37095492483367e-06,0.00037889903830583,0.0176268281094412,5.70207572336819e-05,0.000104455797632927,0.000229969462911299,1.86449869777379e-06,3.07093903162741e-07,3.2902918196008e-06,0.00252076933647196,1.69998410679375e-06,3.12577722862076e-06,2.43481594650459e-06,1.16256977625895e-06,3.8277061501356e-06,5.1876934355706e-06,1.25798823902737e-05,0.000156924984516161,2.28126899492322e-06,1.69998410679375e-06,3.83867378953427e-07,1.19547269445496e-06,1.16256977625895e-06,1.62321063100306e-06,0.00157611558742518,2.39094538890992e-06,2.28126899492322e-06,4.23350880788636e-06,1.02218399195598e-05,0.000206740002664917,2.91739208004604e-06,0.0125612264356566,6.33929557243088e-06,2.08385148574717e-06,4.67221438383314e-06,0.000238260998296693,5.93349291468011e-06,1.00024871315864e-05,1.25360118326791e-05,1.06605454955066e-05,0.000192021430591903,0.000164536526258837,3.10384194982342e-06,4.07996185630499e-06
"PRISM.8264",2.37929480557117e-05,7.01891967643494e-06,0,6.78099019587782e-06,1.79636757820623e-05,1.74878168209481e-05,5.23444857225657e-06,6.18616649448503e-06,0,1.85584994834551e-05,9.04132026117043e-06,2.77187844849041e-05,0,0,0.0059410991295112,4.71100371503091e-05,0,0,0.000105759654107638,0.000555803266581424,0,0,0,0,3.44997746807819e-06,5.24634504628442e-05,1.5346451495934e-05,0.000332030590117456,2.17705474709762e-05,0,0,1.15395798070202e-05,0.000259462098547536,2.33170890945974e-05,1.18964740278558e-06,0,2.47446659779401e-05,0,1.18964740278558e-06,6.06720175420647e-06,0,0,0,0,0,0,0,0.000295270485371382,0,0,0,0,0,0,1.59412751973268e-05,0,0,0,0,1.03499324042346e-05,0,3.14066914335394e-05,0,0,0,5.11548383197801e-06,0,7.01891967643494e-06,3.21204798752107e-06,1.54654162362126e-06,1.29671566903629e-05,3.33101272779963e-06,0,0
"PRISM.8275",0.00190509799108056,0.000227356416751286,0,2.13098209293128e-05,8.16747318527115e-05,0.000583230426270809,3.16935154912324e-05,5.61804369954609e-06,0,0.000473814182081029,0.000238708739537265,0.000609112172417684,9.68628224059671e-07,0,2.01474670604412e-05,3.9558776670597e-05,1.23984412679638e-06,6.58667192360576e-07,0.00313269865712483,0.000272688217637279,1.89851131915696e-06,0,0,0,4.30845834061742e-05,5.69553395747087e-05,0.000804426367517076,5.28096107757333e-05,2.8942611334903e-05,1.23984412679638e-06,0,0.000238205052860754,0.00774453135751773,4.4169447017121e-05,8.13647708210124e-07,9.68628224059671e-07,6.54792679464338e-06,0,1.16235386887161e-06,4.92063137822313e-06,9.68628224059671e-07,0,0,3.87451289623868e-07,4.7269057334112e-06,8.91137966134898e-07,2.20847235085605e-06,0.0247766963237382,6.97412321322963e-07,0,6.58667192360576e-07,6.97412321322963e-07,6.97412321322963e-07,5.03686676511029e-07,3.06086518802856e-05,7.74902579247737e-07,8.52392837172511e-07,0,2.16972722189366e-06,0.000214493033935774,1.82102106123218e-06,0.000599387145048124,4.64941547548642e-07,4.26196418586255e-07,1.00737335302206e-06,0.000102248395331739,3.37082621972766e-06,3.13835544595333e-06,4.22321905690017e-06,7.82651605040214e-06,1.89851131915696e-05,1.60017382614658e-05,1.27858925575877e-06,0
"PRISM.8283",0.00662495725428132,0.00520203641627212,2.28418841959782e-06,2.50074134768956e-05,0.000144586160482075,0.00767971833801145,0.000136645886452044,1.17966960371437e-05,7.15910136705117e-06,0.000786008022880567,0.000304162925484108,0.00179470958427959,3.12469065191736e-06,1.08770877123706e-07,2.32374146582462e-06,0.00783262052646271,0.00117618893564641,5.03806926313891e-05,0.00160764345214993,0.0141766918229644,3.8069806993297e-06,1.37446835638137e-06,2.07653492690711e-06,1.54256880284528e-06,0.000205843940825835,0.000242173413785152,0.00104065053448872,7.49530225997899e-06,3.05547282102046e-06,2.14575275780401e-06,9.6904963255665e-07,0.000212024104298772,0.00960018683276916,9.32561947412425e-05,0.000153090065420837,7.31731355195838e-06,2.23474711181432e-06,2.32374146582462e-06,8.23692187673153e-06,0.00185267457352496,3.39167371394828e-06,3.06536108257716e-06,6.42737001185533e-06,1.8688814342164e-06,4.56837683919564e-06,5.7945212722265e-06,1.17175899446901e-05,0.039661164478663,3.7872041762163e-06,1.75022229553599e-06,5.04301339391726e-07,3.36200892927817e-07,1.47335097194838e-06,1.18659138680406e-06,0.000356274063887919,2.5224955231143e-05,3.43122676017508e-06,2.0073170960102e-06,2.52051787080296e-05,0.00264419035809261,5.7154151797729e-06,0.0102844545324928,4.81558337811315e-06,1.67111620308239e-06,9.73004937179331e-06,0.000141590017230395,7.82161489135011e-06,7.40828555828002e-05,5.0153262615585e-05,1.57124476135971e-05,0.00193382753612081,5.70453809206053e-05,3.4866010248926e-05,6.07139259581412e-06
"PRISM.8332",0.00319982855011432,0.000131242922179405,1.97700809771988e-06,7.53134800776368e-05,0.000215622563651911,0.000319082088008329,6.1380837211457e-05,1.436547895858e-05,3.70835246732073e-06,0.00070766361452881,0.000180995676259894,0.0027711804393649,1.24001691336277e-06,1.28681000443306e-07,3.31061119322324e-06,0.00508656107688684,5.20924086340038e-05,7.60387729892263e-06,0.00187476519373129,0.00597777059113887,3.10004228340692e-06,6.31706729448957e-07,1.5324737325521e-06,1.40379273210879e-06,0.000313665787716942,0.00267967654977694,0.00172960132695848,3.32581894782108e-05,3.86043001329918e-05,7.60387729892263e-07,6.4340500221653e-07,0.000279553624326699,0.00704536666218038,0.000477348020280828,0.000200882739964768,5.69705883780819e-05,4.50383501551571e-06,4.09439546865065e-07,7.00726538777639e-06,0.00174475059019248,2.35135282628223e-06,2.2343700986065e-06,2.48003382672553e-06,1.39209445934122e-06,8.35256675604732e-06,2.19927528030378e-06,8.36426502881489e-06,0.0385439487437839,1.836628824509e-06,1.24001691336277e-06,2.45663728119039e-07,7.36991184357116e-07,5.73215365611091e-07,1.19322382229247e-06,0.000101704783441282,0.000106898816550085,2.04719773432532e-06,2.77249064591487e-06,4.86648147131048e-06,0.00184408062426195,7.36991184357116e-06,0.000624676067515645,3.46268873920169e-06,7.8378427542741e-07,5.84913638378664e-06,0.000251700036867107,5.93102429315965e-06,1.52779442344507e-05,0.000675247700689865,1.05518420363511e-05,0.00208697186173507,9.57737591481224e-05,2.69060273654185e-06,2.55022346333097e-06
"PRISM.8336",6.80673501995791e-06,1.43988625422187e-06,0,0,1.23481154528724e-05,1.22172167024886e-06,2.83613959164913e-06,0,0,1.65805083819488e-06,1.17808875345425e-06,1.39625333742726e-06,0,0,0.209864250578256,7.50486168867155e-06,0,0,1.50097233773431e-05,6.31368306017891e-05,0,0,0,0,0,3.01067125882754e-06,1.74531667178408e-06,0.185731844223331,5.58501334970906e-06,0,0,4.79962084740622e-07,3.27246875959515e-05,0,0,0,0.0359915277092802,0,0,0,0,0,0,0,0,0,0,3.4644535934914e-05,0,0,0,0,0,0,2.00711417255169e-06,0,0,0,0,4.05786126189799e-06,0,3.27246875959515e-06,0,0,0,2.31254459011391e-06,0,0,0,0,1.26535458704346e-06,0,0,0
"PRISM.8361",0.000234997949843906,3.05729016518362e-05,0,3.17994519409886e-06,0.000476582929018445,1.9034243376106e-05,3.47522581926518e-05,1.4355181161932e-05,0,0.00143501841051984,0.000377141500020125,0.0020361189077815,9.44898000532232e-06,0,3.82047701176734e-05,0.0107901446048278,1.04483913520391e-06,5.72390134937794e-06,0.00912698784052557,0.000556399553390326,1.13569471217816e-06,0,0,9.08555769742531e-07,0.000408032396191371,6.10095199382109e-05,0.000306955566807514,1.95339490494644e-05,0.000245537196772919,7.72272404281151e-07,4.99705673358392e-07,0.000583747082059576,0.0182550659479748,0.000244901207734099,2.6211833957072e-05,9.99411346716784e-07,0.000180530031447841,0,1.99882269343357e-06,2.77109509771472e-06,7.72272404281151e-07,6.35989038819771e-07,5.45133461845518e-07,0,1.5445448085623e-06,0,1.81711153948506e-06,8.22697249501862e-05,0,0,0,0,0,0,2.21233329932306e-05,4.54277884871265e-07,1.31740586612667e-06,0,2.63481173225334e-06,0.000113160621121432,4.49735106022553e-06,6.9640799750765e-05,1.81711153948506e-06,2.95280625166322e-06,1.5445448085623e-06,0.000516513955098629,2.36224500133058e-06,1.49911702007518e-06,1.8670821068209e-05,4.86077336812254e-06,9.44898000532232e-06,6.00555363799813e-05,2.81652288620185e-06,0
"PRISM.8374",1.49586063372857e-05,0.00755738529148174,0,4.64077244801332e-06,8.46603051438547e-05,0.00051728843180234,3.46030411657692e-05,3.46931532521384e-06,5.40672518215144e-07,0.000133275775740033,3.3071135697493e-05,2.72138500834956e-05,0,0,0.000400728448083791,0.00442180007813619,6.75840647768931e-07,5.40672518215144e-07,0.00941391955090299,0.000113180780479704,0,0,0,0,2.07257798649139e-05,1.69410722374079e-05,8.67328831303461e-05,0.000308859176030401,1.00925536733494e-05,0,1.08134503643029e-06,0.000126652537391898,0.00529345428958537,2.98271005882021e-05,9.91232950061098e-07,1.44179338190705e-06,0.00010020464004254,0,5.72211748444361e-06,2.97369885018329e-06,8.56064820507312e-07,1.30662525235327e-06,6.75840647768931e-07,0,3.82976367069061e-06,5.8572856139974e-07,5.40672518215144e-06,0.000188965045116193,4.50560431845954e-07,0,0,0,0,6.30784604584335e-07,2.22126292900055e-05,0,0,0,4.50560431845954e-07,9.01120863691908e-06,8.11008777322717e-07,2.79347467744491e-05,1.57696151146084e-06,4.41549223209035e-06,1.75718568419922e-06,0.000958026646234051,4.50560431845954e-06,3.15392302292168e-06,1.26156920916867e-06,3.60448345476763e-06,4.23526805935197e-06,2.44654314492353e-05,6.75840647768931e-07,1.48684942509165e-06
"PRISM.8377",0.00230281555186026,0.000208539891175305,0,8.02729927334678e-06,0.000138375349378645,2.47614575468845e-05,4.33644050692437e-05,2.32749206444129e-05,2.29351407809908e-06,0.00419186417503828,0.00031353186897273,0.00106215185305744,3.39779863422086e-06,0,0.00246960499231758,0.0129364387400691,4.11983084399279e-06,1.06181207319402e-06,0.000427230705770346,0.000389769975828061,2.20856911224356e-06,4.24724829277608e-07,0,0,0.000106351097251113,7.18634411137712e-05,0.000569895775924694,2.82017286640331e-05,2.41668427858959e-05,7.64504692699694e-07,0,0.000425616751419091,0.0123815357506179,0.000154472420408266,0.000204759840194735,0.000582510103354239,1.11277905270733e-05,0,1.1892295219773e-06,9.27599027142295e-05,9.34394624410737e-07,1.74137180003819e-06,1.27417448783282e-06,0,1.953734214677e-06,2.63329394152117e-06,3.94994091228175e-06,0.000110216093197539,1.23170200490506e-06,0,0,5.5214227806089e-07,0,0,5.52567002890168e-05,1.57148186832715e-06,5.94614760988651e-07,1.01933959026626e-06,3.65263353178743e-06,0.000721692429908511,3.65263353178743e-06,0.00223732298318565,3.01554628787101e-06,5.09669795133129e-07,3.05801877079877e-06,0.00017430706993553,9.55630865874617e-06,6.20098250745307e-06,9.59878114167393e-06,1.24444374978339e-05,4.57003916302706e-05,0.000175921024286785,1.78384428296595e-06,5.64884022939218e-06
"PRISM.8406",1.72944756158695e-05,0.000309623212973017,0,5.25314931638534e-05,0.00039553647501482,7.12872947869418e-06,3.33182329645921e-05,5.09558025125912e-05,4.32044210829951e-07,0.00112520831837592,0.00045097791301044,1.89591165458319e-05,2.54143653429383e-07,0,1.76248623653277e-05,0.00239820117122103,1.57569065126217e-06,1.84254148736302e-06,0.0040287614372586,0.000179793927618617,1.84254148736302e-06,2.54143653429383e-07,2.54143653429383e-07,3.68508297472605e-07,8.97254168432436e-05,4.82237582382254e-05,0.000120680113830942,4.73342554512225e-05,4.10442000288453e-06,6.22651950901988e-07,3.04972384115259e-07,0.000344135921108727,0.0022145823816183,6.07403331696225e-05,8.13259690974025e-07,1.18176798844663e-06,3.41441998382376e-05,2.54143653429383e-07,4.67624322310064e-06,3.87569071479809e-06,4.57458576172889e-07,4.57458576172889e-07,8.25966873645494e-07,4.4475139350142e-07,1.86795585270596e-06,6.09944768230518e-07,4.63812167508623e-06,0.00866336322274484,4.95580124187296e-07,3.93922662815543e-07,0,5.59116037544642e-07,2.9226520144379e-07,4.57458576172889e-07,3.849005631188e-05,3.85662994079088e-05,7.62430960288148e-07,1.21988953646104e-06,1.48674037256189e-06,0.000147403318989042,3.49447523465401e-06,0.000715363555673026,2.03314922743506e-06,1.05469616173194e-06,1.60110501660511e-06,0.00020663149742076,4.10442000288453e-06,5.17182334728794e-06,8.74254167797077e-06,5.42596700071732e-06,1.2351381556668e-05,1.47911606295901e-05,6.98895046930802e-07,1.33425418050426e-06
